ticker,split_date,raw_price_ratio,matched_factor,relative_error,selected_by_fixed_top3,requires_external_confirmation
SYRS,2025-08-14,3.000000000000091,3.0,3.042011087472929e-14,False,False
SYRS,2025-09-03,0.5,0.5,0.0,False,False
SYRS,2025-09-08,2.0,2.0,0.0,False,False
SYRS,2025-09-09,0.5,0.5,0.0,False,False
SYRS,2025-09-15,0.5,0.5,0.0,False,False
SYRS,2025-09-22,8.916666618161281,9.0,0.00925926464874649,False,False
SYRS,2025-10-17,2.0000000000004996,2.0,2.498001805406602e-13,False,False
SYRS,2025-11-03,2.00000000000025,2.0,1.2501111257279263e-13,False,False
SYRS,2025-12-22,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2025-12-26,4.0000000000015,4.0,3.750333377183779e-13,False,False
SYRS,2025-12-29,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2025-12-30,4.0000000000015,4.0,3.750333377183779e-13,False,False
SYRS,2026-01-06,4.0000000000015,4.0,3.750333377183779e-13,False,False
SYRS,2026-01-08,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2026-01-12,4.0000000000015,4.0,3.750333377183779e-13,False,False
SYRS,2026-01-13,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2026-01-26,4.0000000000015,4.0,3.750333377183779e-13,False,False
SYRS,2026-01-27,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2026-02-09,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2026-02-10,4.0000000000015,4.0,3.750333377183779e-13,False,False
SYRS,2026-02-11,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2026-03-04,4.0000000000015,4.0,3.750333377183779e-13,False,False
SYRS,2026-03-05,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2026-03-13,4.0000000000015,4.0,3.750333377183779e-13,False,False
SYRS,2026-03-16,0.2499999999999063,0.25,3.7481129311345285e-13,False,False
SYRS,2026-04-10,2.0000000000004996,2.0,2.498001805406602e-13,False,False
SYRS,2026-04-27,2.0000000000004996,2.0,2.498001805406602e-13,False,False
SYRS,2026-04-28,0.499999999999875,0.5,2.5002222514558525e-13,False,False
SYRS,2026-05-05,2.0000000000004996,2.0,2.498001805406602e-13,False,False
SYRS,2026-05-07,0.499999999999875,0.5,2.5002222514558525e-13,False,False
SYRS,2026-05-15,2.0000000000004996,2.0,2.498001805406602e-13,False,False
SYRS,2026-05-19,0.499999999999875,0.5,2.5002222514558525e-13,False,False
SYRS,2026-05-22,2.0000000000004996,2.0,2.498001805406602e-13,False,False
SYRS,2026-05-26,0.499999999999875,0.5,2.5002222514558525e-13,False,False
SYRS,2026-06-05,2.0000000000004996,2.0,2.498001805406602e-13,False,False
SYRS,2026-06-08,0.499999999999875,0.5,2.5002222514558525e-13,False,False
SYRS,2026-06-10,0.5000000000001875,0.5,3.750333377183779e-13,False,False
SYRS,2026-06-15,3.999999999999499,4.0,1.2523315717771766e-13,False,False
SYRS,2026-06-16,0.2500000000000313,0.25,1.2523315717771766e-13,False,False
SYRS,2026-06-17,3.999999999999499,4.0,1.2523315717771766e-13,False,False
SYRS,2026-06-18,0.2500000000000313,0.25,1.2523315717771766e-13,False,False
RMSG,2024-09-13,3.0008191403081916,3.0,0.0002730467693972116,False,False
RMSG,2024-11-20,0.10162134696933256,0.1,0.0162134696933256,False,False
LAB,2019-11-06,0.49119373776908015,0.5,0.017612524461839696,False,False
GAME,2023-04-11,0.25,0.25,0.0,False,False
GOAI,2025-03-27,0.5,0.5,0.0,False,False
GOAI,2025-03-28,2.005,2.0,0.0024999999999999467,False,False
GOAI,2025-04-24,2.0,2.0,0.0,False,False
NAOV,2020-09-22,2.034587995930824,2.0,0.01729399796541209,False,False
ISPC,2024-04-18,1.9765258215962442,2.0,0.011737089201877882,False,False
IPX,2023-06-13,1.9909570459683499,2.0,0.0045214770158250595,False,False
ZPTA,2024-12-11,1.983193201898414,2.0,0.008403399050793015,False,False
ZPTA,2025-01-15,0.07240436716989218,0.07142857142857142,0.013661140378490533,False,False
ZPTA,2025-02-04,2.0,2.0,0.0,False,False
ZPTA,2025-02-05,0.5,0.5,0.0,False,False
ZPTA,2025-03-10,0.09999999272402027,0.1,7.275979729826076e-08,False,False
ZPTA,2025-03-21,0.49999999999995004,0.5,9.992007221626409e-14,False,False
ZPTA,2025-04-17,0.1627906863413895,0.16666666666666666,0.02325588195166306,False,False
ZPTA,2025-05-16,0.07142857217101961,0.07142857142857142,1.0394274552183447e-08,False,False
ZPTA,2025-05-19,1.9999999999990232,2.0,4.883871085326064e-13,False,False
ZPTA,2025-06-02,0.3333333090802193,0.3333333333333333,7.275934210682067e-08,False,False
ZPTA,2025-06-04,1.9999999999990232,2.0,4.883871085326064e-13,False,False
ZPTA,2025-06-05,12.000000873120527,12.0,7.276004398981684e-08,False,False
ZPTA,2025-06-06,0.08333332726999676,0.08333333333333333,7.276003888279092e-08,False,False
ZPTA,2025-06-20,0.2500000000000596,0.25,2.384759056894836e-13,False,False
ZPTA,2025-06-24,0.4999999999999949,0.5,1.021405182655144e-14,False,False
ZPTA,2025-07-03,0.5,0.5,0.0,False,False
ZPTA,2025-07-07,0.4999999999999949,0.5,1.021405182655144e-14,False,False
ZPTA,2025-07-17,2.0000000000001004,2.0,5.0182080713057076e-14,False,False
ZPTA,2025-07-22,2.9999998835850055,3.0,3.8804998214736486e-08,False,False
ZPTA,2025-07-29,16.36363574788674,16.0,0.022727234242921224,False,False
ZPTA,2025-07-31,4.999999805974675,5.0,3.8805064939140266e-08,False,False
ZPTA,2025-08-06,0.5,0.5,0.0,False,False
ZPTA,2025-08-13,0.24999999999996247,0.25,1.5010215292932116e-13,False,False
ZPTA,2025-08-19,4.999999650754115,5.0,6.984917688690473e-08,False,False
ZPTA,2025-08-20,0.20000001396983635,0.2,6.984918177188604e-08,False,False
ZPTA,2025-08-21,4.999999650754115,5.0,6.984917688690473e-08,False,False
ZPTA,2025-08-22,0.06999999906867405,0.07142857142857142,0.020000013038563358,False,False
ZPTA,2025-08-27,0.050000003492451595,0.05,6.984903189177771e-08,False,False
ZPTA,2025-08-28,19.99999860301946,20.0,6.98490270067964e-08,False,False
AEHL,2025-04-04,2.023818027413351,2.0,0.01190901370667552,False,False
AEHL,2025-04-09,2.041292996016728,2.0,0.020646498008364045,False,False
CDTG,2025-01-10,0.48958333333333326,0.5,0.02083333333333348,False,False
TRVN,2023-05-08,4.936507936507937,5.0,0.012698412698412653,False,False
TRVN,2026-01-12,0.08333333729144998,0.08333333333333333,4.749739979104106e-08,False,False
TRVN,2026-01-13,11.099999472778887,11.0,0.009090861161716868,False,False
TRVN,2026-05-27,0.09009009436913518,0.09090909090909091,0.00900896193951306,False,False
TRVN,2026-06-04,11.099999472778887,11.0,0.009090861161716868,False,False
TRVN,2026-06-12,0.09009009436913518,0.09090909090909091,0.00900896193951306,False,False
TRVN,2026-06-16,11.099999472778887,11.0,0.009090861161716868,False,False
SMTK,2023-09-25,4.0,4.0,0.0,False,False
GYRE,2016-12-15,1.988484104104917,2.0,0.005757947947541475,False,False
GBIO,2023-10-19,0.4979253112033195,0.5,0.004149377593360981,False,False
GRML,2025-06-09,8.878048780487806,9.0,0.013550135501354976,False,False
GPCR,2025-12-08,2.024884259259259,2.0,0.01244212962962954,False,False
XENE,2021-10-04,2.019230769230769,2.0,0.009615384615384581,False,False
MKDW,2025-04-07,3.058837368885403,3.0,0.019612456295134306,False,False
QLGN,2021-11-23,2.048,2.0,0.02400000000000002,False,False
MULN,2025-05-19,2.001177163037081,2.0,0.0005885815185404653,False,False
MULN,2025-06-04,2.9870129870129873,3.0,0.004329004329004182,False,False
MULN,2025-06-05,0.5037267080745341,0.5,0.007453416149068248,False,False
UBXG,2026-05-04,0.49607999999999997,0.5,0.00784000000000007,False,False
CNTM,2024-07-12,0.504992845402188,0.5,0.009985690804376057,False,False
CNTM,2025-07-23,15.00000046566126,15.0,3.104408397014424e-08,False,False
CNTM,2025-09-12,0.05000000349245781,0.05,6.984915623675647e-08,False,False
CNTM,2025-09-15,10.99999941792383,11.0,5.291601545831526e-08,False,False
CNTM,2025-09-17,16.909091401691345,17.0,0.005347564606391408,False,False
GELS,2026-06-11,2.973760932944607,3.0,0.008746355685131046,False,False
SVMH,2025-04-30,2.0,2.0,0.0,False,False
SVMH,2026-03-16,0.5088161209068011,0.5,0.017632241813602123,False,False
JXG,2023-05-01,2.0000002801260903,2.0,1.4006304516200885e-07,False,False
URGN,2023-07-27,1.9855715871254163,2.0,0.00721420643729187,False,False
JFBR,2026-02-17,11.912144702842378,12.0,0.007321274763135155,False,False
JFBR,2026-06-25,1.9555555555555557,2.0,0.022222222222222143,False,False
BGXX,2022-05-19,0.3265391014975041,0.3333333333333333,0.020382695507487725,False,False
BGXX,2024-09-19,0.4902093180283591,0.5,0.019581363943281804,False,False
BGXX,2024-09-20,0.5055096418732783,0.5,0.011019283746556585,False,False
BGXX,2025-09-22,2.0,2.0,0.0,False,False
BGXX,2025-11-07,0.5,0.5,0.0,False,False
BGXX,2025-11-19,2.0,2.0,0.0,False,False
BGXX,2025-11-20,0.5,0.5,0.0,False,False
BGXX,2025-11-25,2.0,2.0,0.0,False,False
BGXX,2025-11-26,0.5,0.5,0.0,False,False
BGXX,2025-12-16,2.0,2.0,0.0,False,False
BGXX,2025-12-17,0.5,0.5,0.0,False,False
BGXX,2025-12-19,2.0,2.0,0.0,False,False
BGXX,2025-12-22,0.5,0.5,0.0,False,False
BGXX,2026-02-23,7.142857142857143,7.0,0.020408163265306145,False,False
BGXX,2026-02-27,0.14,0.14285714285714285,0.019999999999999907,False,False
BGXX,2026-04-27,0.5,0.5,0.0,False,False
BGXX,2026-05-12,0.19999999999999996,0.2,2.220446049250313e-16,False,False
CHNR,2024-02-16,0.5100864553314121,0.5,0.020172910662824117,False,False
NCI,2024-04-24,0.24631578947368415,0.25,0.014736842105263381,False,False
NVNI,2025-01-24,2.9530201342281877,3.0,0.01565995525727082,False,False
NVNI,2025-02-28,0.505,0.5,0.010000000000000009,False,False
APPS,2025-02-06,1.9645669291338583,2.0,0.017716535433070835,True,True
LGMK,2025-02-18,0.5005945303210464,0.5,0.0011890606420927874,False,False
LGMK,2025-03-28,0.4980392156862745,0.5,0.0039215686274509665,False,False
LGMK,2025-10-28,0.5022222201029334,0.5,0.004444440205866762,False,False
ZENV,2026-02-25,0.33867469879518075,0.3333333333333333,0.016024096385542252,False,False
ZENV,2026-07-13,0.5,0.5,0.0,False,False
QMMM,2025-09-09,18.367346938775512,18.0,0.020408163265306145,False,False
SYRE,2022-11-30,0.3401639344262295,0.3333333333333333,0.020491803278688492,False,False
FATBB,2021-09-29,0.5098048511576626,0.5,0.019609702315325217,False,False
FATBB,2021-10-07,0.4935161662817552,0.5,0.012967667436489583,False,False
FATBB,2021-11-03,1.9923293300635436,2.0,0.003835334968228188,False,False
FATBB,2022-05-12,0.5001726907630523,0.5,0.00034538152610452677,False,False
FATBB,2022-08-31,0.5009355895196507,0.5,0.0018711790393013406,False,False
FATBB,2022-09-02,0.49848798076923084,0.5,0.0030240384615383142,False,False
FATBB,2022-10-07,0.5071753958587087,0.5,0.014350791717417488,False,False
FATBB,2023-03-16,0.4973220858895706,0.5,0.005355828220858783,False,False
FATBB,2023-04-18,0.5103393148450245,0.5,0.020678629690048966,False,False
FATBB,2023-04-28,0.49132295081967214,0.5,0.017354098360655712,False,False
FATBB,2026-02-02,0.49393548387096775,0.5,0.012129032258064498,False,False
BWEN,2023-01-11,1.9690265486725667,2.0,0.015486725663716672,False,False
